type,t,x,y,z
acc,1721196257907,0.1398255361916963,-0.6559931347042322,-0.6624222909688949
acc,1721196257924,0.19404778683986515,-0.25549510250389573,-0.7084427222572267
acc,1721196257940,0.21124323352435603,0.49926703398823735,-0.6358654156938195
acc,1721196257957,0.25530577221056444,0.8730500777423381,-0.6217068342208862
acc,1721196257974,0.17602025497909635,1.4175076680660248,-0.5792391269780696
acc,1721196257990,0.0709634050933644,1.597629257416725,-0.5182452907025814
acc,1721196258007,-0.12623687269436196,1.5921528718322515,-0.30962592114210125
acc,1721196258024,-0.19041916628023609,1.434965583345294,-0.12517989272102714
acc,1721196258040,-0.12432283750027417,1.219945114570856,-0.05010740834102034
acc,1721196258057,-0.09174255548352375,1.102343402019143,-0.08511004040017724
acc,1721196258074,-0.09144459545025602,0.8716624227762222,-0.1663851788125932
acc,1721196258090,-0.24030622813515365,0.42899288980066774,-0.12104863813519477
acc,1721196258107,-0.36870946681685746,0.21355857952833174,-0.08707973303794861
acc,1721196258124,-0.47770873418543486,0.008967734831571579,0.007913111212104558
acc,1721196258140,-0.4222451691061258,-0.15820727918446062,0.02113623846583068
acc,1721196258157,-0.3474158092996105,-0.3817658592015505,0.11753551544770598
acc,1721196258174,-0.33420696629956365,-0.40751697105169293,0.17892909163050352
acc,1721196258190,-0.32433680273555215,-0.3460772907048464,0.2147754079721868
acc,1721196258207,-0.4082593138515949,-0.3849333833217621,0.28691702653206885
acc,1721196258224,-0.5679956657668576,-0.504814146721363,0.4129742135442793
acc,1721196258240,-0.4818859102722257,-0.33683249249756336,0.3195850050985813
acc,1721196258257,-0.3782778709553182,-0.3892974237501621,0.26098770857080816
acc,1721196258274,-0.1723737882355228,-0.7894318833351135,0.15546265665143727
acc,1721196258290,-0.04849931555725634,-1.0448574277341365,0.17735913890004157
acc,1721196258307,0.1663412666056305,-3.0050644442796703,0.6745347535669803
acc,1721196258324,0.21776721019931136,-3.790917884606123,0.7695955484867095
acc,1721196258340,0.37762269498221573,-2.0694933206945656,0.15941899306178092
acc,1721196258357,0.4669586459817365,-1.250906070023775,-0.17170666609629986
acc,1721196258374,0.41579635829292233,0.23139058881700036,-0.7501226401232183
acc,1721196258390,0.3660561758290976,1.8224831379413604,-1.33308750962615
acc,1721196258407,0.41880116613209245,1.3623597813397645,-1.2926025006331503
acc,1721196258424,0.49360447818189856,-0.2840834836065769,-0.8961002600707113
acc,1721196258441,0.5898188270509243,-0.6481839222580195,-0.8211120929732918
acc,1721196258457,0.6192869866628199,-0.4595885190725326,-1.0554654771186411
acc,1721196258474,0.5641632845297455,-0.5892424884676933,-1.1062615983761845
acc,1721196258491,0.4281013843210414,-1.2772329359352588,-0.779029731786251
acc,1721196258507,0.3415532374091446,-1.7146540468633173,-0.5985341945566237
acc,1721196258524,0.2036479378234595,-1.4023235429376364,-0.4140333672083914
acc,1721196258541,0.10775861965771764,-0.26224340772032734,-0.3720740478791296
acc,1721196258557,0.06959209847385063,0.1955921302050352,-0.32511838156729933
acc,1721196258574,-0.03972741382503882,1.0755278758078812,-0.219054254335165
acc,1721196258591,-0.019987095830170436,1.4008575620383024,-0.24004428926333785
acc,1721196258607,0.04518029980291612,1.940926562014222,-0.12813421248197554
acc,1721196258624,0.048327456988533954,1.9642232664495705,-0.019269348615407942
acc,1721196258641,0.009858783653471618,1.728696600741148,0.23359701282009482
acc,1721196258657,-0.03991298582528252,1.689738216793537,0.3147039550587535
acc,1721196258674,0.10808841786766424,1.6936550979763267,0.2630545779727399
acc,1721196258691,0.13199120757053606,1.3260019352793693,0.28308716604560613
acc,1721196258707,0.11774563280073926,1.1618635124802588,0.3090402302086353
acc,1721196258724,0.21529064575163645,0.9322691594302653,0.36786768223047256
acc,1721196258741,0.1679158772449009,0.8776040877848863,0.34419586087241766
acc,1721196258757,0.10274769616052508,0.6791624133676291,0.3230420136846602
acc,1721196258774,0.21714063926618546,0.4934966338932514,0.25160525545850393
acc,1721196258791,0.4157729408847168,0.16898118665516376,0.11043839679360389
acc,1721196258808,0.4596679775169119,0.09737374803721904,0.08294643262550234
acc,1721196258824,0.3725944550240412,-0.2572135968595743,0.1683085480906069
acc,1721196258841,0.32457273038327694,-0.5161527023375034,0.2602479961194098
acc,1721196258857,0.2392726290374063,-0.8275216677546501,0.355212783318758
acc,1721196258874,0.19144863719213753,-0.718320119279623,0.1723474482178688
acc,1721196258891,0.15886651027817278,-0.6726520085602998,0.03144742379561066
acc,1721196258908,0.03947493690131232,-1.4781938996970652,0.15298077670782803
acc,1721196258924,0.06750856563148554,-2.7819933555185794,0.5643078075669705
acc,1721196258941,-0.039034527056897056,-3.7343975404828784,0.6900855200506746
acc,1721196258958,-0.028993660268210805,-2.3515870917886494,0.2747955769099295
acc,1721196258974,0.007889355877181514,-0.8089584215819835,-0.3447274835310876
acc,1721196258990,-0.11118992754695936,-0.3270002497911453,-0.596618131802231
acc,1721196259007,-0.3938979032829404,2.054469939085841,-1.2528956364057957
acc,1721196259024,-0.42215307037588207,0.1742734478443861,-0.8434307461567223
acc,1721196259041,-0.5610867631612345,-0.4853326166599989,-0.6350596522688865
acc,1721196259057,-0.7244716276466846,-0.2611649648338556,-0.8112779505707323
acc,1721196259074,-0.7138179855547845,0.015204583394527434,-0.9346927333153784
acc,1721196259091,-0.6942702583894134,-0.265920050406456,-0.9030128159381449
acc,1721196259107,-0.632603345157951,-0.5933657058775424,-0.7285963063612579
acc,1721196259124,-0.21260140666766092,-1.6092624120652674,-0.34989158829599615
acc,1721196259141,-0.02588588067833334,-1.4497358669757843,-0.34849180450066924
acc,1721196259157,0.21499372689798474,0.20381109249591825,-0.567575431060791
acc,1721196259174,0.3834147589197382,0.5555857180595397,-0.5849043131329119
acc,1721196259191,0.38373708620928226,0.7260515903145074,-0.5475241382874548
acc,1721196259207,0.27941594845326617,1.0774041910737753,-0.40435704571604725
acc,1721196259224,0.21085143946148455,1.2109680273890495,-0.3859327696226537
acc,1721196259241,0.1052256579808425,1.4376251579433679,-0.32707974476814267
acc,1721196259257,0.10693463558950461,1.5170681124925613,-0.3289784179963171
acc,1721196259274,0.02787109054564498,1.2847089709043502,-0.23221520307287571
acc,1721196259291,0.010368879466922953,1.0858394264638422,-0.12453852607756852
acc,1721196259306,-0.12397198736914433,0.8215566218703985,-0.04155483018159866
acc,1721196259324,-0.3987620752532035,0.9721522570073604,-0.08746917074695229
acc,1721196259341,-0.4139683756807819,0.8457406305342913,-0.12346870488896965
acc,1721196259357,-0.5230380779370665,0.33262042776048184,0.04796835048571229
acc,1721196259374,-0.5420408845707774,0.10067337410449981,0.19838073801025746
acc,1721196259391,-0.438640496655181,-0.2418944471746683,0.2930383589565754
acc,1721196259407,-0.3862926889762282,-0.20996903060376643,0.28419804989695546
acc,1721196259424,-0.31090302840583023,0.044975452280044556,0.19104849542602895
acc,1721196259441,-0.3393604766052216,0.05800561424493789,0.1521824659369886
acc,1721196259457,-0.42967765719443557,-0.1119365263968706,0.18565452742800115
acc,1721196259474,-0.29554495321633295,-0.513889433580637,0.12361468923091888
acc,1721196259491,-0.23793772717183453,-0.5858242044568062,0.09688654904216527
acc,1721196259507,-0.19182963586635887,-0.9690174661129712,0.07281286888495087
acc,1721196259524,-0.14532057167771273,-1.6769366028875112,0.39315526822209357
acc,1721196259541,-0.11786145033328793,-4.661370931592583,1.2141687231265008
acc,1721196259557,-0.06629237194187007,-3.9357156471192836,1.005174090512842
acc,1721196259574,0.07281633948367089,-1.4146820892512797,0.16836700027957557
acc,1721196259591,0.2318126501539722,-0.7228975101977586,-0.22995514918640256
acc,1721196259607,0.5840745843105017,0.7651683796942234,-0.913229089526087
acc,1721196259624,0.6992899862475693,1.5810580618441104,-1.3467569924078882
acc,1721196259641,1.0034155564077198,1.107951889550686,-1.5247895005248486
acc,1721196259657,1.010634401745349,-0.8500485568612813,-0.8646832314133643
acc,1721196259674,1.075766214608401,-1.1539993549764156,-0.7720949640870094
acc,1721196259691,0.9275977335531264,-1.222341654318571,-0.7712368859529495
acc,1721196259707,0.7725180848699063,-1.2154799518555401,-0.7746551699638367
acc,1721196259724,0.3950786740327254,-1.6654805583715437,-0.38747503062859173
acc,1721196259741,0.24882130556209012,-1.7171183911502361,-0.21745967862010002
acc,1721196259757,0.03174341335078934,-0.6366863766878843,-0.21458967614173888
acc,1721196259774,0.00342179256928066,-0.10460136120319366,-0.24353388494476674
acc,1721196259791,-0.018203596247150563,0.9440350005477667,-0.1084523375429213
acc,1721196259807,-0.039945481589087284,1.7688520855188368,-0.1017979942202568
acc,1721196259824,-0.007046904570516198,2.01168878197968,-0.13820669368505478
acc,1721196259841,0.053990076726954425,2.06611010799706,-0.04921206693649292
acc,1721196259857,0.0797236163877882,1.8978677570104598,0.03396159857362509
acc,1721196259874,0.07710237363926134,1.6159668781399725,0.2257774251103401
acc,1721196259891,0.10176074921609833,1.653949110531807,0.1907227706030011
acc,1721196259907,0.10222018342139198,1.8267682679146526,0.18657383423000573
acc,1721196259924,0.12405933685903436,1.7279355532407759,0.19550065252929924
acc,1721196259941,0.11064437682763673,1.01855452722013,0.3657693947769701
acc,1721196259957,0.17099833516385404,0.807446847975254,0.3023170594334602
acc,1721196259974,0.1974574856854975,0.6899655469328164,0.27904709687456486
acc,1721196259991,0.2476921006027609,0.2571592363238335,0.4095230501770973
acc,1721196260007,0.24400110059771685,-0.007532733592391014,0.4395405873000622
acc,1721196260024,0.22082473460640756,-0.3256400673538446,0.45978579521030183
acc,1721196260041,0.1755146983434446,-0.3686614629566669,0.42421676144003867
acc,1721196260058,0.08658830539234913,-0.49122693539559836,0.29654066798910494
acc,1721196260074,0.04496574373678304,-0.5114923093110323,0.22043489503860472
acc,1721196260091,0.07703237714297138,-0.7255459788799286,0.1777839401833713
acc,1721196260109,0.12806060838964767,-1.0833417644292116,0.026976854252815246
acc,1721196260124,0.0913324403126724,-2.12286192278862,0.3154674867771566
acc,1721196260140,0.005039884730195627,-4.520602278465033,0.9466741168797016
acc,1721196260158,-0.10493828327367082,-3.795483000564575,0.7776289250776172
acc,1721196260174,-0.10591028837729245,-1.557533978393674,0.03733239018097519
acc,1721196260191,-0.0763177397673251,-0.6175900465518236,-0.38385786304473873
acc,1721196260207,-0.3129596686746925,1.4876684150069952,-1.0040437713086605
acc,1721196260224,-0.41185200458131727,1.768807077333331,-1.1431214026093481
acc,1721196260241,-0.5994827639857306,0.024079379245638848,-0.7439268542230129
acc,1721196260257,-0.6078091321738437,-0.32842589868009087,-0.8463339202523231
acc,1721196260274,-0.5235017864586785,-0.22447627938389778,-0.944670375841856
acc,1721196260291,-0.49148244452662765,-0.6182710145533085,-0.7890101507917046
acc,1721196260307,-0.4809364275276661,-1.1541267807483673,-0.5287212381400168
acc,1721196260324,-0.18528116407096384,-1.3464274681925772,-0.3932837169073522
acc,1721196260341,-0.1124944342742674,-0.7226993572771548,-0.5744282195650041
acc,1721196260357,-0.0013490308556240052,0.30190555602312086,-0.7389081492781638
acc,1721196260374,0.09209208130724728,0.5298877977013587,-0.7097009056247771
acc,1721196260391,0.3059552515390329,0.9671060795336961,-0.6005950726091861
acc,1721196260407,0.3767610001189634,1.7425743194460868,-0.6824236071206629
acc,1721196260424,0.29588130903122944,1.9293004216283558,-0.7174164484381675
acc,1721196260441,0.09998751073218881,1.6139438478797674,-0.6771639330267906
acc,1721196260457,0.09333011693591252,1.3243974226921795,-0.5849848310232162
acc,1721196260474,0.1680827582444064,1.0397393540680409,-0.5019957282997668
acc,1721196260491,0.1986031485892832,0.9738888715416193,-0.461699958268553
acc,1721196260507,-0.002424041388460318,0.8202467083156109,-0.2814404217518866
acc,1721196260524,-0.10704797803717665,0.7164280219227075,-0.22046412113308905
acc,1721196260541,-0.27898163042291996,0.6391606578469277,-0.15943521354421972
acc,1721196260557,-0.312892265994288,0.5751017349123955,-0.16603095854744315
acc,1721196260574,-0.4646069682890549,0.12106968092322348,0.05692191066145896
acc,1721196260591,-0.6815089034285396,0.2291238129287958,0.14230287695750593
acc,1721196260607,-0.7989867704048752,0.2700456059038639,0.11903291439861058
acc,1721196260624,-0.7978297093242407,0.1479436593234539,0.10487594036087393
acc,1721196260641,-0.7783475216757506,0.15537176349759102,0.07806874358654022
acc,1721196260657,-0.7008789359394461,-0.03433715388774872,0.04083002303838729
acc,1721196260674,-0.6827458248123526,-0.06452069522738456,0.06689619218707084
acc,1721196260691,-0.6823850286759435,-0.29522213273644443,-0.017650222980976103
acc,1721196260707,-0.6690357177592814,-0.26750702733695503,-0.17482947429195045
acc,1721196260724,-0.2482444007232785,-2.486255089953542,0.6282336056411266
acc,1721196260741,0.14706611843709833,-5.216636916178465,1.3255506843805311
acc,1721196260758,0.265090376382973,-3.5643770739078517,0.7566345062352716
acc,1721196260774,0.227075648227334,-0.19643968694508074,-0.46097047495022414
acc,1721196260791,0.344219205215387,0.697816260433197,-0.8728431569933891
acc,1721196260807,0.5688592237936333,1.1682219415962696,-1.1872227024033666
acc,1721196260824,0.6827323077436536,0.7173533200740814,-1.038472402872145
acc,1721196260841,0.7685779689420014,-1.3622270948708057,-0.5479539080068468
acc,1721196260857,0.7878900607205926,-1.9720733954280614,-0.382044676142931
acc,1721196260874,0.9891041955258697,-1.8634984544187783,-0.7159001986563205
acc,1721196260891,0.6313338366787881,-2.2111931171923875,-0.4078314438283443
acc,1721196260907,0.4977658356450498,-2.247270392745733,-0.2675473593473434
acc,1721196260924,0.40630262682586904,-1.0877525666087866,-0.42416181638240813
acc,1721196260941,0.34411720614563673,-0.3290302943140268,-0.5449389440998434
acc,1721196260957,0.2872238639915362,0.8423252691328525,-0.5792974330365658
acc,1721196260974,0.2859534421969205,1.3116700430661439,-0.6092120943069458
acc,1721196260991,0.32227629000917074,2.0051117416769264,-0.537566515635699
acc,1721196261007,0.27483863060036673,2.220443760618567,-0.4575508757650852
acc,1721196261024,0.0281247182468418,2.300307570928335,-0.22929010940641165
acc,1721196261041,-0.140138383266842,2.2191543053299188,0.01887771894931793
acc,1721196261057,-0.033362911161268126,2.131780557781458,0.04960135851502418
acc,1721196261074,0.13632109000100753,1.743385051307082,0.17305033579021692
acc,1721196261091,0.13387280179974623,1.5736878253370523,0.2842562098249793
acc,1721196261107,-0.05534999430277385,1.5479676931470632,0.28908231480717655
acc,1721196261124,-0.1153265158950351,1.5451508821606634,0.2080347015403211
acc,1721196261141,-0.0007136829609982668,0.9876631298720836,0.21993206008300184
acc,1721196261157,0.06294221213059499,0.5729594621866941,0.2595730194672942
acc,1721196261174,0.2198930980457924,0.3209229757040739,0.3300023542165756
acc,1721196261191,0.342191754508391,0.42784839594066143,0.2704278832197189
acc,1721196261207,0.3784527160655707,0.32880759147405625,0.31285277423411606
acc,1721196261224,0.2799912641231902,-0.04498948080539703,0.42911037870049473
acc,1721196261240,0.23038583222124726,-0.23920038578510283,0.46448564346432686
acc,1721196261257,0.200428464320302,-0.3117471510797739,0.36841713280677796
acc,1721196261274,0.26136741033708677,-0.2978513121962547,0.31543489968180655
acc,1721196261291,0.4108734053401276,-0.3261626299232244,0.1276221713066101
acc,1721196261307,0.369403842289187,-0.46183542121648785,0.09014832682833075
acc,1721196261324,0.2070651989210397,-0.990704397264123,-0.07484115984216332
acc,1721196261341,0.0832181987715885,-1.8174001355886458,0.28845658412426706
acc,1721196261357,0.08956919349981471,-5.565173290473222,1.3896402947142719
acc,1721196261374,0.04474442000314593,-0.8946434853911399,-0.12832009044289588
acc,1721196261391,-0.07888645317759364,1.2815180659085512,-1.0152405803665518
acc,1721196261407,-0.3680988971704617,3.01482011461854,-1.787106704133749
acc,1721196261424,-0.5697601546887308,2.253033194056153,-1.6293737644627688
acc,1721196261441,-0.7482965937398374,-1.2209107447326182,-0.854612796036899
acc,1721196261457,-0.8400999942988157,-1.5932704776853321,-0.7635647438898682
acc,1721196261474,-0.99320425125584,-0.9117898505032062,-0.966750105702877
acc,1721196261491,-0.8959526682935655,-1.5192957254141568,-0.9062591043829917
acc,1721196261507,-0.45661622526347634,-2.4954624787598845,-0.37631051640510554
acc,1721196261524,-0.14169312929501757,-0.6813122848778963,-0.8746681804634631
acc,1721196261541,0.05024069759817794,0.23099428297579286,-1.0394576145172119
acc,1721196261557,0.35454774353876706,0.9538654896885156,-1.0034303155854343
acc,1721196261574,0.4716366477301344,0.9424076916068792,-0.860491332681477
acc,1721196261591,0.5774151264213025,1.2649562226861715,-0.6745511201798915
acc,1721196261607,0.6569246434006839,1.6202976008206604,-0.653102673959732
acc,1721196261624,0.6110834046041592,2.1314783599644898,-0.7515453664027154
acc,1721196261641,0.5598098750932142,2.0911258913099764,-0.7216216450430453
acc,1721196261657,0.44018264806326474,1.691329285377264,-0.4688358014978468
acc,1721196261674,0.5755833078842609,1.2313508902043104,-0.3414519689917564
acc,1721196261691,0.5838278064751997,1.124548219564557,-0.28066388442143797
acc,1721196261707,0.4957022541787475,0.7780132482200861,-0.2513013040758669
acc,1721196261724,0.4669305523984134,0.5677957958132028,-0.19244900987371802
acc,1721196261741,0.36194578136820343,0.24522213029265402,-0.15765709795579314
acc,1721196261757,0.2652153362032026,0.08640694834291934,-0.08076821180358529
acc,1721196261774,0.1276661474456545,-0.2513198626458645,0.029261019667237997
acc,1721196261791,0.02228299734815955,-0.3876461494117975,0.06597483955845236
acc,1721196261807,-0.10440588429686613,-0.35940205170214173,0.0631457536123693
acc,1721196261824,0.10876654545809142,-0.0731681120634079,-0.20723156846389174
acc,1721196261841,0.14777902507996185,-0.24492928482592105,-0.18540201397165654
acc,1721196261857,-0.11945094801443629,-0.4554319839149713,-0.08608955295681953
acc,1721196261874,-0.18718730821954085,-0.5722720644444227,-0.04820420506820083
acc,1721196261891,-0.07370396337262354,-0.3520008355349302,-0.3113504068471491
acc,1721196261907,0.162882650584355,-0.1298228962212801,-0.6105659931339323
acc,1721196261924,0.28309671932524066,-0.5875818617790937,-0.666946490395069
acc,1721196261940,0.189170791920647,-2.1913433383405208,-0.006623655923455953
acc,1721196261957,0.3630284985709935,-5.00944261098504,0.8152560604214668
acc,1721196261974,0.5665921921771019,0.39688042622506614,-0.6126946757256985
acc,1721196261991,0.6039325464688241,0.8263532084971665,-0.8041071821585297
acc,1721196262007,0.24982301168423143,0.4294517394840717,-0.7352537184238433
acc,1721196262024,0.02295377274919301,0.01559738210439682,-0.5813716089621186
acc,1721196262041,-0.07618840973265469,-0.7570312504678964,-0.5040449159145355
acc,1721196262057,-0.0794256015555933,-0.5195411757320165,-0.5582080293871462
acc,1721196262074,-0.5234964892290532,-0.4337918145149946,-0.3744821319341659
acc,1721196262091,-0.7806753801014273,-0.9255290375202894,-0.07971358818411826
acc,1721196262107,-1.101031296507269,-1.9789228229314089,0.4252817603230476
acc,1721196262124,-1.1496176327608525,-1.9931910022586583,0.4684413953527808
acc,1721196262141,-0.9428546316567807,-0.052534489357471466,0.017908435525745153
acc,1721196262157,-0.9388125897243619,0.9528115967214107,-0.15142740978598593
acc,1721196262174,-0.7780488309901207,1.2189356452673672,-0.21566987259387968
acc,1721196262191,-0.30515337883792815,1.6408219179332255,-0.27788988966345785
acc,1721196262207,-0.1488360415859148,1.7459014180421828,-0.2811956532105803
acc,1721196262224,-0.055390061451680954,1.8918167864084243,-0.14798720620423556
acc,1721196262241,0.003929996392689645,1.9000199666082858,-0.054418695668876166
acc,1721196262257,0.1403449112901464,1.8524188419997691,0.017218845826387403
acc,1721196262274,0.20582539146039633,1.7314479452759026,0.025468641646951437
acc,1721196262291,0.08670516410451382,1.368349377143383,0.17741642204523086
acc,1721196262307,0.06140756817553192,1.306070907884836,0.20771920585036277
acc,1721196262324,0.1620867874989286,1.2613532297581433,0.18492489797919986
acc,1721196262341,0.3940615328794345,1.0039391418904065,0.19760230098366735
acc,1721196262357,0.42574360568113623,0.7299404144465923,0.29288550648242234
acc,1721196262374,0.4046504026394337,0.4793909516513347,0.398294384676218
acc,1721196262391,0.2447398632010445,0.42123160814940924,0.41005262700915335
acc,1721196262406,-0.010385711870715022,0.29017595526278017,0.46036038022786374
acc,1721196262424,-0.015501410916633903,0.0983989994317293,0.5791241222962736
acc,1721196262441,0.1168929066952318,-0.6734452047646046,0.7589044969938695
acc,1721196262457,0.17232176578734068,-0.658237114238739,0.6968424469649791
acc,1721196262474,0.13612742145927623,-0.4682148931205272,0.5319394695341587
acc,1721196262491,0.32354963441323487,-0.40277006878554816,0.24233210793957113
acc,1721196262507,0.418221539613232,-0.6785714617371559,0.16660612808689473
acc,1721196262524,0.35572219414561984,-1.7931150046378372,0.5692901260241866
acc,1721196262540,0.1944689348613843,-3.879451323583722,1.2110029525719583
acc,1721196262557,0.15127957141366785,-5.06114123404026,1.4890458408400415
acc,1721196262574,-0.022864050922414753,-2.3222873475462196,0.41047348276972767
acc,1721196262591,-0.25305315271187573,1.7759926049232482,-1.3946128224298358
acc,1721196262607,-0.6954323609713464,1.4428987144321201,-1.7954117372728884
acc,1721196262624,-0.7313065882332622,-0.09746610249578952,-1.3169301555514334
acc,1721196262640,-0.6979558880995959,-2.1019804628014565,-0.8369188800446689
acc,1721196262657,-0.5690045140158385,-1.550194721546769,-0.9802654208362102
acc,1721196262674,-0.22491141939815132,-1.0241782123208045,-1.3531427479222415
acc,1721196262691,-0.16820147098693997,-1.571105407628417,-1.2134734343387186
acc,1721196262707,-0.1377632333670277,-1.8965473220616578,-0.847993962419033
acc,1721196262724,-0.16275405576862395,-1.5620184303313494,-0.7747581919468939
acc,1721196262741,-0.10389282934134826,-0.23633681304752827,-0.909150295779854
acc,1721196262757,-0.1329828032906167,1.0410001677840948,-0.8064693812452256
acc,1721196262774,-0.116541207180731,1.2348860785931348,-0.7196059213064611
acc,1721196262791,0.19620628004800528,1.552960679128766,-0.6909060426533222
acc,1721196262807,0.38260552489608524,1.6826742697566746,-0.6545254002392291
acc,1721196262824,0.38199488218445327,2.060651842591166,-0.6497754292331636
acc,1721196262841,0.2879567448433488,2.1291309200555086,-0.6283364814937115
acc,1721196262857,0.08553348997663707,1.818878975969553,-0.47511473563686013
acc,1721196262874,0.04168309620376676,1.5397615903377533,-0.33739290285930035
acc,1721196262891,0.12851912014633415,1.0414689543396234,-0.1224691724576056
acc,1721196262907,0.13802063306104392,0.7053250286281109,-0.06762319128736853
acc,1721196262924,0.048923057394661004,0.4560205974578857,0.025347353354841468
acc,1721196262941,-0.2782804964162409,0.06424012472033501,0.049645782178640366
acc,1721196262957,-0.4181576440641656,-0.1829530133843422,0.11367314093112944
acc,1721196262974,-0.37498178855199366,-0.5406178660303353,0.27526903964057564
acc,1721196262991,-0.3330322599643841,-0.5563485191255808,0.26388372227326035
acc,1721196263007,-0.2408926131883636,-0.2290852344840765,0.21448957676813005
acc,1721196263024,-0.25001626923400905,-0.18132395087778566,0.21324995197057722
acc,1721196263041,-0.21594098115283994,-0.20771160706579683,0.17166940282583235
acc,1721196263057,-0.2212660303668119,-0.2049339590460062,0.09094108464121818
acc,1721196263074,-0.1823043036846444,0.2809755807191133,-0.335868908162415
acc,1721196263090,-0.05852693470530212,0.1500350786447525,-0.526783986467123
acc,1721196263107,0.0450368453447707,0.15268646993637083,-0.6885103796884418
acc,1721196263124,0.2785859639025293,-1.8787673352211713,0.3759340843081474
acc,1721196263140,0.2870917803107761,-4.91121312290132,1.3038717904053627
acc,1721196263157,0.3449967289265245,-3.9269291140735145,0.9886536022141575
acc,1721196263174,0.33641941818464544,-1.2080302203714848,-0.09034341100901365
acc,1721196263191,0.4831466509230435,1.520693901774287,-1.314097854734957
acc,1721196263207,0.4874897946938872,1.587619904577732,-1.5303843979224563
acc,1721196263224,0.4796740794416517,-0.32193010692000384,-0.8441818567849695
acc,1721196263241,0.8512336019273847,-1.8600597121417521,-0.5116179815173149
acc,1721196263257,0.9528031942192464,-1.543566243317723,-0.5859598135352134
acc,1721196263274,0.9237817554615437,-1.544638840985298,-0.6420537489399314
acc,1721196263291,0.7249992317173629,-1.8563380612701177,-0.41269831921234723
acc,1721196263307,0.1928743591463193,-1.599757501617074,-0.22401889100521802
acc,1721196263324,0.11191643345691263,-1.0355489166408776,-0.34687867021560664
acc,1721196263340,0.021810849791765213,0.2115788038879633,-0.6776677908957004
acc,1721196263357,0.017862002568133174,0.4806768998086452,-0.698179833048582
acc,1721196263374,0.07732771596089005,0.642050534069538,-0.46593291966319084
acc,1721196263391,0.0038602556247264146,1.3713041352957487,-0.27942499027624723
acc,1721196263407,-0.025316958216577767,1.7189046900451181,-0.29378318597450853
acc,1721196263424,0.011478585141338407,1.9969845493227243,-0.1639506451420486
acc,1721196263441,0.04307612146474421,1.9715993481755256,-0.09350143664851784
acc,1721196263457,0.13289790148613972,1.7866005081772802,0.0359491191290319
acc,1721196263474,0.13391783738471566,1.6742214987099169,0.04735591767579317
acc,1721196263491,0.03099034594418481,1.6795879941791294,0.0961731400758028
acc,1721196263507,0.047847884177509695,1.6245856534034013,0.14917816955447197
acc,1721196263524,0.07943099011676386,1.3468337109059094,0.20750848570913075
acc,1721196263541,0.027205110050737856,0.840060246810317,0.3650537938535213
acc,1721196263557,0.05759696037881076,0.6032979018270969,0.4700818560361862
acc,1721196263574,0.06414747800081969,0.3628963235586881,0.4889657124653458
acc,1721196263591,0.1504516600890085,0.25708441752195355,0.35636268400624393
acc,1721196263607,0.40410018487814814,0.1932996353536844,0.270817467059195
acc,1721196263624,0.4759368656747043,0.06105915659666061,0.2568317579351365
acc,1721196263641,0.5047218653280288,-0.37951428088247774,0.3859234172724187
acc,1721196263657,0.46669283465240147,-0.5636287392616272,0.4605003732204437
acc,1721196263674,0.4573391692431643,-0.6065308923989534,0.39077538734823464
acc,1721196263691,0.6073822850639,-0.4995177938789129,-0.05694529153704643
acc,1721196263707,0.5346905583405867,-0.5023012871176004,-0.2314002334281802
acc,1721196263724,0.2673984158633277,-0.659850394654274,-0.37875820181816816
acc,1721196263741,0.15979447531066834,-1.3189981939971447,0.05331351090595126
acc,1721196263757,-0.1247780704544857,-5.127061274671554,1.2802236421838402
acc,1721196263774,-0.2179314973829314,-4.399858760756254,1.143082824164629
acc,1721196263791,-0.16807192632313817,0.402910354039073,-0.4471498932600021
acc,1721196263807,-0.13877587187513707,1.1121160234928131,-0.7160396071270108
acc,1721196263824,-0.3736155782327056,0.9376905999571085,-0.6312709275104105
acc,1721196263841,-0.3567797769071534,0.36863691303730006,-0.49401422802656886
acc,1721196263857,-0.33184626505021003,-0.0662532181084156,-0.9838733822003006
acc,1721196263874,-0.45918574695792047,0.3587280979633331,-1.6626035416305065
acc,1721196263890,-0.4589803605789318,-0.3271118934720754,-1.4997919835209845
acc,1721196263907,-0.44999205788336694,-2.8860604637145992,-0.6184276664197444
acc,1721196263924,-0.42502142888642847,-3.753354169887304,-0.14889876809120178
acc,1721196263941,-0.3002929149284027,-2.15189921670258,-0.4634019398808479
acc,1721196263957,-0.1723220397819765,-0.8524632167875766,-0.7185305471599102
acc,1721196263974,-0.036912009344436225,0.7075953116476535,-0.8484054658293724
acc,1721196263991,0.062359370741341257,1.1358628097832202,-0.7431751590728759
acc,1721196264007,0.2032946856726892,1.9591659830600021,-0.44396424896121023
acc,1721196264024,0.20999999199761077,2.174817150953412,-0.2502317751482129
acc,1721196264041,0.13465754983611405,2.1526614332467315,-0.15497165826410053
acc,1721196264057,0.10425788152776658,2.2208576021164657,-0.072222355645895
acc,1721196264074,0.13700703557170926,2.2358862444221974,-0.053012628263235086
acc,1721196264091,0.17003042171346022,1.917399555954337,-0.006547814208269119
acc,1721196264107,0.14173662137687204,1.6261673696368932,0.06048047992587089
acc,1721196264124,-0.06111711559528485,0.9018354427218437,0.19908114136457442
acc,1721196264141,-0.14803948438074438,0.6014116496890783,0.25937574332952495
acc,1721196264157,-0.4049764927886426,0.2850935374319553,0.3310769977107644
